-0.19635009765625,0.19427490234375,-0.02947998046875,-0.07977294921875,-0.08497314453125,-0.11007080078125
0.07548828125000001,0.15029296875000003,0.04365234374999999,0.17646484375,0.14873046875,0.045019531249999994
-0.1131591796875,-0.01604003906250001,-0.10856933593750001,-0.0386962890625,0.19484863281250003,-0.0523681640625
-0.0715576171875,-0.18967285156250002,0.0748291015625,0.1896240234375,-0.1432373046875,0.10603027343749999
-0.195849609375,-0.195849609375,0.013330078125000006,-0.05717773437500001,-0.05717773437500001,0.001416015624999989
-0.145556640625,-0.121533203125,-0.091259765625,-0.147705078125,-0.16684570312500002,0.15639648437500003
0.0799560546875,-0.04704589843750001,0.09958496093750002,-0.07517089843750001,-0.0450439453125,-0.005444335937499989
-0.075146484375,0.08969726562500002,0.07465820312499999,-0.048193359374999994,0.049462890625000006,-0.029443359375000006
-0.13246660039806424,-0.12078522577041394,-0.01305744516636502,-0.1208539211708129,0.2,-0.13647132791167543
0.13710031538207212,0.08554408903728526,-0.007952439234518674,0.2,0.1500351180685603,0.07945007405266435
0.1475996594717607,-0.05520175913700695,-0.19190583152553073,-0.03165984531019089,0.19094794570261056,0.0824175280388253
0.1701359781137031,-0.10816901442443788,-0.1934933732611992,-0.2,-0.08705245956804325,0.2
0.1584812282236657,-0.09161096414795633,0.029150647914924818,-0.07423440724878375,0.18837517024809794,-0.11470630296644574
0.09316456921467954,0.010041180452576057,-0.05743868272299245,0.08470045490470517,0.2,0.007308172864209161
0.014501879910572321,-0.03771298794423948,-0.165552607493111,0.12877029874929607,0.2,-0.013965896064034526
0.05807732332192594,-0.11895420145630613,-0.1194498413040913,-0.006984783769787978,0.2,-0.11618640519092048
0.17104334087379866,-0.1699442073804966,-0.11204729233195398,0.11704188925026253,0.017873112741567852,0.11449844873849627
0.18335556325352595,-0.14185311263364878,-0.1887347369511884,0.05257587156223495,0.191260361598063,-0.2
0.14329334298850233,-0.2,-0.2,-0.09130403739202904,0.2,-0.08872171507391177
0.1585674866276701,0.02140796003473666,-0.07345307254532038,-0.14104454015979098,0.2,0.11006086642657745
0.048306532133489635,-0.10216271513059896,-0.2,-0.17917594021546507,-0.0818591578123648,0.19970471217152952
-0.09163603350265126,-0.2,-0.2,-0.17146860236766237,-0.09678599676538846,0.2
0.1584565864578646,-0.006651355135045464,-0.2,-0.09728260883011741,-0.10737588812402094,0.2
-0.06595990803820587,0.16491970719302945,-0.0375365674509377,0.13552098057362116,0.1073055803704283,-0.2
0.10458273486878233,0.049740924843435896,-0.18025385846169162,-0.08856486667909978,-0.14187601037393027,0.2
0.018090661369977626,-0.09331660755764948,-0.1779849347719668,-0.13993776921472345,-0.134080000418454,0.14402880542833568
-0.16582502417134987,0.13093712131824803,0.03699099661362488,0.2,0.2,-0.02031571863539572
-0.006672965997106905,-0.06188672618665621,-0.07512307667254457,-0.1395410207978321,0.2,-0.009488359420004734
0.010794135241118857,0.10428423528313513,-0.15835523760520884,0.0046206016888248325,0.1237177177646838,0.2
0.1091573411695658,-0.049739579636419035,-0.2,-0.15268406313659508,-0.2,0.1490793234427339
-0.02115710891489017,-0.009184237135241857,-0.2,-0.2,-0.2,0.2
0.15524315243439943,-0.05391925590793474,-0.1032423298419021,-0.2,-0.2,0.2
-0.02448481699033192,-0.048361089120730436,-0.1879310183561535,-0.2,-0.161121204517257,0.04116549620733259
-0.06619441493357575,0.09553096886340576,-0.14471133662007662,-0.15596761959963423,-0.1865609525869564,0.1126553647373973
-0.00537420106546313,0.09559885256118973,-0.2,-0.17580990564825588,-0.2,0.2
0.2,0.08286540770392298,-0.2,-0.2,0.09081298469311294,0.13813451098959523
0.12140303363903639,0.048801553231604615,-0.19554042980176395,-0.2,-0.16244274028890424,0.045406316204436636
0.15298448297054254,-0.03339056000952927,-0.021136129258077244,-0.2,0.2,0.2
