# Force coefficients
# liftDir    : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis  : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf    : 1.000000e+01
# lRef       : 1.000000e+00
# Aref       : 1.000000e+00
# CofR       : (7.200000e-01 0.000000e+00 0.000000e+00)
# Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r)        	Cm	Cd	Cl	Cl(f)	Cl(r)
1.000000e+00	4.795630e-01	4.523234e-01	-8.534930e-02	4.368883e-01	-5.222376e-01
2.000000e+00	8.939903e-01	8.710233e-01	-1.842113e-01	8.018847e-01	-9.860959e-01
3.000000e+00	8.562923e-01	7.374188e-01	-2.660276e-01	7.232785e-01	-9.893061e-01
4.000000e+00	4.483487e-01	1.276546e-01	-3.709238e-01	2.628868e-01	-6.338106e-01
5.000000e+00	1.004580e-01	-3.978393e-01	-3.887912e-01	-9.393758e-02	-2.948536e-01
6.000000e+00	1.005783e-01	-4.153194e-01	-2.738815e-01	-3.636249e-02	-2.375190e-01
7.000000e+00	3.598256e-01	-1.251120e-02	-1.242611e-01	2.976951e-01	-4.219562e-01
8.000000e+00	6.117720e-01	4.116422e-01	-6.005316e-02	5.817454e-01	-6.417986e-01
9.000000e+00	6.598201e-01	5.443631e-01	-1.366936e-01	5.914733e-01	-7.281669e-01
1.000000e+01	5.278486e-01	3.800237e-01	-2.681360e-01	3.937806e-01	-6.619166e-01
1.100000e+01	3.710463e-01	1.365486e-01	-3.425265e-01	1.997830e-01	-5.423095e-01
1.200000e+01	3.088725e-01	9.548814e-03	-3.127811e-01	1.524819e-01	-4.652630e-01
1.300000e+01	3.592958e-01	4.491743e-02	-2.166710e-01	2.509603e-01	-4.676313e-01
1.400000e+01	4.471772e-01	1.548019e-01	-1.426065e-01	3.758739e-01	-5.184804e-01
1.500000e+01	4.960481e-01	2.319828e-01	-1.372661e-01	4.274150e-01	-5.646811e-01
1.600000e+01	4.888113e-01	2.382265e-01	-1.755801e-01	4.010213e-01	-5.766014e-01
1.700000e+01	4.453436e-01	2.062639e-01	-2.395398e-01	3.255737e-01	-5.651135e-01
1.800000e+01	4.162189e-01	1.808171e-01	-2.580954e-01	2.871713e-01	-5.452666e-01
1.900000e+01	4.096643e-01	1.779288e-01	-2.424602e-01	2.884342e-01	-5.308944e-01
2.000000e+01	4.181742e-01	1.879533e-01	-2.140681e-01	3.111401e-01	-5.252082e-01
2.100000e+01	4.305623e-01	1.970153e-01	-1.900851e-01	3.355197e-01	-5.256048e-01
2.200000e+01	4.398798e-01	1.963703e-01	-1.791033e-01	3.503281e-01	-5.294314e-01
2.300000e+01	4.416144e-01	1.888106e-01	-1.833170e-01	3.499559e-01	-5.332729e-01
2.400000e+01	4.382050e-01	1.839277e-01	-1.935027e-01	3.414536e-01	-5.349563e-01
2.500000e+01	4.348582e-01	1.864070e-01	-1.998222e-01	3.349471e-01	-5.347693e-01
2.600000e+01	4.336280e-01	1.963380e-01	-2.005986e-01	3.333287e-01	-5.339273e-01
2.700000e+01	4.324233e-01	2.057477e-01	-1.983425e-01	3.332521e-01	-5.315945e-01
2.800000e+01	4.304747e-01	2.075851e-01	-1.943535e-01	3.332979e-01	-5.276514e-01
2.900000e+01	4.292830e-01	2.026922e-01	-1.903174e-01	3.341243e-01	-5.244417e-01
3.000000e+01	4.286623e-01	1.959588e-01	-1.866430e-01	3.353408e-01	-5.219838e-01
3.100000e+01	4.296813e-01	1.930236e-01	-1.825935e-01	3.383845e-01	-5.209780e-01
3.200000e+01	4.319893e-01	1.943795e-01	-1.779240e-01	3.430273e-01	-5.209513e-01
3.300000e+01	4.342437e-01	1.988686e-01	-1.743877e-01	3.470498e-01	-5.214375e-01
3.400000e+01	4.344602e-01	2.039547e-01	-1.741355e-01	3.473925e-01	-5.215280e-01
3.500000e+01	4.332453e-01	2.059107e-01	-1.745835e-01	3.459535e-01	-5.205370e-01
3.600000e+01	4.315154e-01	2.055161e-01	-1.743962e-01	3.443173e-01	-5.187135e-01
3.700000e+01	4.299263e-01	2.038193e-01	-1.724313e-01	3.437107e-01	-5.161420e-01
3.800000e+01	4.294124e-01	2.022427e-01	-1.680591e-01	3.453828e-01	-5.134420e-01
3.900000e+01	4.301481e-01	2.021008e-01	-1.630428e-01	3.486267e-01	-5.116695e-01
4.000000e+01	4.312324e-01	2.032251e-01	-1.594254e-01	3.515197e-01	-5.109451e-01
4.100000e+01	4.318924e-01	2.046289e-01	-1.575299e-01	3.531275e-01	-5.106574e-01
4.200000e+01	4.319869e-01	2.057045e-01	-1.565307e-01	3.537216e-01	-5.102523e-01
4.300000e+01	4.313531e-01	2.058242e-01	-1.556648e-01	3.535207e-01	-5.091856e-01
4.400000e+01	4.304736e-01	2.054459e-01	-1.541383e-01	3.534044e-01	-5.075428e-01
4.500000e+01	4.298799e-01	2.051965e-01	-1.517616e-01	3.539992e-01	-5.057607e-01
4.600000e+01	4.297570e-01	2.053811e-01	-1.489083e-01	3.553029e-01	-5.042112e-01
4.700000e+01	4.300108e-01	2.058964e-01	-1.460008e-01	3.570104e-01	-5.030112e-01
4.800000e+01	4.305791e-01	2.065931e-01	-1.430843e-01	3.590370e-01	-5.021213e-01
4.900000e+01	4.308034e-01	2.070700e-01	-1.415064e-01	3.600502e-01	-5.015567e-01
5.000000e+01	4.305861e-01	2.071745e-01	-1.407783e-01	3.601970e-01	-5.009753e-01
5.100000e+01	4.303272e-01	2.074238e-01	-1.397257e-01	3.604644e-01	-5.001901e-01
